symbol,rsi_threshold,macd_threshold,disp_threshold,btc_dom_threshold,volume_ratio,stop_loss,take_profit,trades,win_rate,avg_return
BNBUSDT,35,0.5,-1.0,60,1.2,0.04,0.08,12,41.66666666666667,1.0483878356331724
BNBUSDT,35,0.5,-1.0,65,1.2,0.04,0.08,12,41.66666666666667,1.0483878356331724
BNBUSDT,35,0.5,-0.5,50,1.2,0.04,0.08,12,41.66666666666667,1.0483878356331724
BNBUSDT,35,0.5,-0.5,55,1.2,0.04,0.08,12,41.66666666666667,1.0483878356331724
BNBUSDT,35,0.5,-0.5,60,1.2,0.04,0.08,12,41.66666666666667,1.0483878356331724
BNBUSDT,35,0.5,-0.5,65,1.2,0.04,0.08,12,41.66666666666667,1.0483878356331724
BNBUSDT,40,0.0,-1.5,50,1.2,0.04,0.08,13,38.46153846153847,0.5217767082734304
BNBUSDT,40,0.0,-1.5,55,1.2,0.04,0.08,13,38.46153846153847,0.5217767082734304
BNBUSDT,40,0.0,-1.5,60,1.2,0.04,0.08,13,38.46153846153847,0.5217767082734304
BNBUSDT,40,0.0,-1.5,65,1.2,0.04,0.08,13,38.46153846153847,0.5217767082734304
BNBUSDT,40,0.0,-1.0,50,1.2,0.04,0.08,13,38.46153846153847,0.5217767082734304
BNBUSDT,40,0.0,-1.0,55,1.2,0.04,0.08,13,38.46153846153847,0.5217767082734304
BNBUSDT,40,0.0,-1.0,60,1.2,0.04,0.08,13,38.46153846153847,0.5217767082734304
BNBUSDT,40,0.0,-1.0,65,1.2,0.04,0.08,13,38.46153846153847,0.5217767082734304
BNBUSDT,40,0.0,-0.5,50,1.2,0.04,0.08,13,38.46153846153847,0.5217767082734304
BNBUSDT,40,0.0,-0.5,55,1.2,0.04,0.08,13,38.46153846153847,0.5217767082734304
BNBUSDT,40,0.0,-0.5,60,1.2,0.04,0.08,13,38.46153846153847,0.5217767082734304
BNBUSDT,40,0.0,-0.5,65,1.2,0.04,0.08,13,38.46153846153847,0.5217767082734304
BNBUSDT,40,0.5,-1.5,50,1.2,0.04,0.08,13,38.46153846153847,0.5217767082734304
BNBUSDT,40,0.5,-1.5,55,1.2,0.04,0.08,13,38.46153846153847,0.5217767082734304
BNBUSDT,40,0.5,-1.5,60,1.2,0.04,0.08,13,38.46153846153847,0.5217767082734304
BNBUSDT,40,0.5,-1.5,65,1.2,0.04,0.08,13,38.46153846153847,0.5217767082734304
BNBUSDT,40,0.5,-1.0,50,1.2,0.04,0.08,13,38.46153846153847,0.5217767082734304
BNBUSDT,40,0.5,-1.0,55,1.2,0.04,0.08,13,38.46153846153847,0.5217767082734304
BNBUSDT,40,0.5,-1.0,60,1.2,0.04,0.08,13,38.46153846153847,0.5217767082734304
BNBUSDT,40,0.5,-1.0,65,1.2,0.04,0.08,13,38.46153846153847,0.5217767082734304
BNBUSDT,40,0.5,-0.5,50,1.2,0.04,0.08,13,38.46153846153847,0.5217767082734304
BNBUSDT,40,0.5,-0.5,55,1.2,0.04,0.08,13,38.46153846153847,0.5217767082734304
BNBUSDT,40,0.5,-0.5,60,1.2,0.04,0.08,13,38.46153846153847,0.5217767082734304
BNBUSDT,40,0.5,-0.5,65,1.2,0.04,0.08,13,38.46153846153847,0.5217767082734304
BNBUSDT,45,0.0,-1.5,50,1.2,0.04,0.08,14,35.714285714285715,-0.0220865273848303
BNBUSDT,45,0.0,-1.5,55,1.2,0.04,0.08,14,35.714285714285715,-0.0220865273848303
BNBUSDT,45,0.0,-1.5,60,1.2,0.04,0.08,14,35.714285714285715,-0.0220865273848303
BNBUSDT,45,0.0,-1.5,65,1.2,0.04,0.08,14,35.714285714285715,-0.0220865273848303
BNBUSDT,45,0.0,-1.0,50,1.2,0.04,0.08,14,35.714285714285715,-0.0220865273848303
BNBUSDT,45,0.0,-1.0,55,1.2,0.04,0.08,14,35.714285714285715,-0.0220865273848303
BNBUSDT,45,0.0,-1.0,60,1.2,0.04,0.08,14,35.714285714285715,-0.0220865273848303
BNBUSDT,45,0.0,-1.0,65,1.2,0.04,0.08,14,35.714285714285715,-0.0220865273848303
BNBUSDT,45,0.0,-0.5,50,1.2,0.04,0.08,14,35.714285714285715,-0.0220865273848303
BNBUSDT,45,0.0,-0.5,55,1.2,0.04,0.08,14,35.714285714285715,-0.0220865273848303
BNBUSDT,45,0.0,-0.5,60,1.2,0.04,0.08,14,35.714285714285715,-0.0220865273848303
BNBUSDT,45,0.0,-0.5,65,1.2,0.04,0.08,14,35.714285714285715,-0.0220865273848303
BNBUSDT,45,0.5,-1.5,50,1.2,0.04,0.08,14,35.714285714285715,-0.0220865273848303
BNBUSDT,45,0.5,-1.5,55,1.2,0.04,0.08,14,35.714285714285715,-0.0220865273848303
BNBUSDT,45,0.5,-1.5,60,1.2,0.04,0.08,14,35.714285714285715,-0.0220865273848303
BNBUSDT,45,0.5,-1.5,65,1.2,0.04,0.08,14,35.714285714285715,-0.0220865273848303
BNBUSDT,45,0.5,-1.0,50,1.2,0.04,0.08,14,35.714285714285715,-0.0220865273848303
BNBUSDT,45,0.5,-1.0,55,1.2,0.04,0.08,14,35.714285714285715,-0.0220865273848303
BNBUSDT,45,0.5,-1.0,60,1.2,0.04,0.08,14,35.714285714285715,-0.0220865273848303
BNBUSDT,45,0.5,-1.0,65,1.2,0.04,0.08,14,35.714285714285715,-0.0220865273848303
BNBUSDT,45,0.5,-0.5,50,1.2,0.04,0.08,14,35.714285714285715,-0.0220865273848303
BNBUSDT,45,0.5,-0.5,55,1.2,0.04,0.08,14,35.714285714285715,-0.0220865273848303
BNBUSDT,45,0.5,-0.5,60,1.2,0.04,0.08,14,35.714285714285715,-0.0220865273848303
BNBUSDT,45,0.5,-0.5,65,1.2,0.04,0.08,14,35.714285714285715,-0.0220865273848303
BNBUSDT,50,0.0,-1.5,50,1.2,0.04,0.08,15,33.33333333333333,-0.6749470594033902
BNBUSDT,50,0.0,-1.5,55,1.2,0.04,0.08,15,33.33333333333333,-0.6749470594033902
BNBUSDT,50,0.0,-1.5,60,1.2,0.04,0.08,15,33.33333333333333,-0.6749470594033902
BNBUSDT,50,0.0,-1.5,65,1.2,0.04,0.08,15,33.33333333333333,-0.6749470594033902
BNBUSDT,50,0.0,-1.0,50,1.2,0.04,0.08,15,33.33333333333333,-0.6749470594033902
BNBUSDT,50,0.0,-1.0,55,1.2,0.04,0.08,15,33.33333333333333,-0.6749470594033902
BNBUSDT,50,0.0,-1.0,60,1.2,0.04,0.08,15,33.33333333333333,-0.6749470594033902
BNBUSDT,50,0.0,-1.0,65,1.2,0.04,0.08,15,33.33333333333333,-0.6749470594033902
BNBUSDT,50,0.0,-0.5,50,1.2,0.04,0.08,16,37.5,-0.12862427420673977
BNBUSDT,50,0.0,-0.5,55,1.2,0.04,0.08,16,37.5,-0.12862427420673977
BNBUSDT,50,0.0,-0.5,60,1.2,0.04,0.08,16,37.5,-0.12862427420673977
BNBUSDT,50,0.0,-0.5,65,1.2,0.04,0.08,16,37.5,-0.12862427420673977
BNBUSDT,50,0.5,-1.5,50,1.2,0.04,0.08,15,33.33333333333333,-0.6749470594033902
BNBUSDT,50,0.5,-1.5,55,1.2,0.04,0.08,15,33.33333333333333,-0.6749470594033902
BNBUSDT,50,0.5,-1.5,60,1.2,0.04,0.08,15,33.33333333333333,-0.6749470594033902
BNBUSDT,50,0.5,-1.5,65,1.2,0.04,0.08,15,33.33333333333333,-0.6749470594033902
BNBUSDT,50,0.5,-1.0,50,1.2,0.04,0.08,15,33.33333333333333,-0.6749470594033902
BNBUSDT,50,0.5,-1.0,55,1.2,0.04,0.08,15,33.33333333333333,-0.6749470594033902
BNBUSDT,50,0.5,-1.0,60,1.2,0.04,0.08,15,33.33333333333333,-0.6749470594033902
BNBUSDT,50,0.5,-1.0,65,1.2,0.04,0.08,15,33.33333333333333,-0.6749470594033902
BNBUSDT,50,0.5,-0.5,50,1.2,0.04,0.08,16,37.5,-0.12862427420673977
BNBUSDT,50,0.5,-0.5,55,1.2,0.04,0.08,16,37.5,-0.12862427420673977
BNBUSDT,50,0.5,-0.5,60,1.2,0.04,0.08,16,37.5,-0.12862427420673977
BNBUSDT,50,0.5,-0.5,65,1.2,0.04,0.08,16,37.5,-0.12862427420673977
ETHUSDT,35,0.0,-1.5,50,1.2,0.04,0.08,16,31.25,-0.7968380273983324
ETHUSDT,35,0.0,-1.5,55,1.2,0.04,0.08,16,31.25,-0.7968380273983324
ETHUSDT,35,0.0,-1.5,60,1.2,0.04,0.08,16,31.25,-0.7968380273983324
ETHUSDT,35,0.0,-1.5,65,1.2,0.04,0.08,16,31.25,-0.7968380273983324
ETHUSDT,35,0.0,-1.0,50,1.2,0.04,0.08,16,31.25,-0.7968380273983324
ETHUSDT,35,0.0,-1.0,55,1.2,0.04,0.08,16,31.25,-0.7968380273983324
ETHUSDT,35,0.0,-1.0,60,1.2,0.04,0.08,16,31.25,-0.7968380273983324
ETHUSDT,35,0.0,-1.0,65,1.2,0.04,0.08,16,31.25,-0.7968380273983324
ETHUSDT,35,0.0,-0.5,50,1.2,0.04,0.08,16,31.25,-0.7968380273983324
ETHUSDT,35,0.0,-0.5,55,1.2,0.04,0.08,16,31.25,-0.7968380273983324
ETHUSDT,35,0.0,-0.5,60,1.2,0.04,0.08,16,31.25,-0.7968380273983324
ETHUSDT,35,0.0,-0.5,65,1.2,0.04,0.08,16,31.25,-0.7968380273983324
ETHUSDT,35,0.5,-1.5,50,1.2,0.04,0.08,16,31.25,-0.7968380273983324
ETHUSDT,35,0.5,-1.5,55,1.2,0.04,0.08,16,31.25,-0.7968380273983324
ETHUSDT,35,0.5,-1.5,60,1.2,0.04,0.08,16,31.25,-0.7968380273983324
ETHUSDT,35,0.5,-1.5,65,1.2,0.04,0.08,16,31.25,-0.7968380273983324
ETHUSDT,35,0.5,-1.0,50,1.2,0.04,0.08,16,31.25,-0.7968380273983324
ETHUSDT,35,0.5,-1.0,55,1.2,0.04,0.08,16,31.25,-0.7968380273983324
ETHUSDT,35,0.5,-1.0,60,1.2,0.04,0.08,16,31.25,-0.7968380273983324
ETHUSDT,35,0.5,-1.0,65,1.2,0.04,0.08,16,31.25,-0.7968380273983324
ETHUSDT,35,0.5,-0.5,50,1.2,0.04,0.08,16,31.25,-0.7968380273983324
ETHUSDT,35,0.5,-0.5,55,1.2,0.04,0.08,16,31.25,-0.7968380273983324
ETHUSDT,35,0.5,-0.5,60,1.2,0.04,0.08,16,31.25,-0.7968380273983324
ETHUSDT,35,0.5,-0.5,65,1.2,0.04,0.08,16,31.25,-0.7968380273983324
ETHUSDT,40,0.0,-1.5,50,1.2,0.04,0.08,17,29.411764705882355,-1.2123384209233354
ETHUSDT,40,0.0,-1.5,55,1.2,0.04,0.08,17,29.411764705882355,-1.2123384209233354
ETHUSDT,40,0.0,-1.5,60,1.2,0.04,0.08,17,29.411764705882355,-1.2123384209233354
ETHUSDT,40,0.0,-1.5,65,1.2,0.04,0.08,17,29.411764705882355,-1.2123384209233354
ETHUSDT,40,0.0,-1.0,50,1.2,0.04,0.08,17,29.411764705882355,-1.2123384209233354
ETHUSDT,40,0.0,-1.0,55,1.2,0.04,0.08,17,29.411764705882355,-1.2123384209233354
ETHUSDT,40,0.0,-1.0,60,1.2,0.04,0.08,17,29.411764705882355,-1.2123384209233354
ETHUSDT,40,0.0,-1.0,65,1.2,0.04,0.08,17,29.411764705882355,-1.2123384209233354
ETHUSDT,40,0.0,-0.5,50,1.2,0.04,0.08,17,29.411764705882355,-1.2123384209233354
ETHUSDT,40,0.0,-0.5,55,1.2,0.04,0.08,17,29.411764705882355,-1.2123384209233354
ETHUSDT,40,0.0,-0.5,60,1.2,0.04,0.08,17,29.411764705882355,-1.2123384209233354
ETHUSDT,40,0.0,-0.5,65,1.2,0.04,0.08,17,29.411764705882355,-1.2123384209233354
ETHUSDT,40,0.5,-1.5,50,1.2,0.04,0.08,17,29.411764705882355,-1.2123384209233354
ETHUSDT,40,0.5,-1.5,55,1.2,0.04,0.08,17,29.411764705882355,-1.2123384209233354
ETHUSDT,40,0.5,-1.5,60,1.2,0.04,0.08,17,29.411764705882355,-1.2123384209233354
ETHUSDT,40,0.5,-1.5,65,1.2,0.04,0.08,17,29.411764705882355,-1.2123384209233354
ETHUSDT,40,0.5,-1.0,50,1.2,0.04,0.08,17,29.411764705882355,-1.2123384209233354
ETHUSDT,40,0.5,-1.0,55,1.2,0.04,0.08,17,29.411764705882355,-1.2123384209233354
ETHUSDT,40,0.5,-1.0,60,1.2,0.04,0.08,17,29.411764705882355,-1.2123384209233354
ETHUSDT,40,0.5,-1.0,65,1.2,0.04,0.08,17,29.411764705882355,-1.2123384209233354
ETHUSDT,40,0.5,-0.5,50,1.2,0.04,0.08,17,29.411764705882355,-1.2123384209233354
ETHUSDT,40,0.5,-0.5,55,1.2,0.04,0.08,17,29.411764705882355,-1.2123384209233354
ETHUSDT,40,0.5,-0.5,60,1.2,0.04,0.08,17,29.411764705882355,-1.2123384209233354
ETHUSDT,40,0.5,-0.5,65,1.2,0.04,0.08,17,29.411764705882355,-1.2123384209233354
ETHUSDT,45,0.0,-1.5,50,1.2,0.04,0.08,17,29.411764705882355,-1.2281079749387207
ETHUSDT,45,0.0,-1.5,55,1.2,0.04,0.08,17,29.411764705882355,-1.2281079749387207
ETHUSDT,45,0.0,-1.5,60,1.2,0.04,0.08,17,29.411764705882355,-1.2281079749387207
ETHUSDT,45,0.0,-1.5,65,1.2,0.04,0.08,17,29.411764705882355,-1.2281079749387207
ETHUSDT,45,0.0,-1.0,50,1.2,0.04,0.08,17,29.411764705882355,-1.2281079749387207
ETHUSDT,45,0.0,-1.0,55,1.2,0.04,0.08,17,29.411764705882355,-1.2281079749387207
ETHUSDT,45,0.0,-1.0,60,1.2,0.04,0.08,17,29.411764705882355,-1.2281079749387207
ETHUSDT,45,0.0,-1.0,65,1.2,0.04,0.08,17,29.411764705882355,-1.2281079749387207
ETHUSDT,45,0.0,-0.5,50,1.2,0.04,0.08,17,29.411764705882355,-1.2281079749387207
ETHUSDT,45,0.0,-0.5,55,1.2,0.04,0.08,17,29.411764705882355,-1.2281079749387207
ETHUSDT,45,0.0,-0.5,60,1.2,0.04,0.08,17,29.411764705882355,-1.2281079749387207
ETHUSDT,45,0.0,-0.5,65,1.2,0.04,0.08,17,29.411764705882355,-1.2281079749387207
ETHUSDT,45,0.5,-1.5,50,1.2,0.04,0.08,17,29.411764705882355,-1.2281079749387207
ETHUSDT,45,0.5,-1.5,55,1.2,0.04,0.08,17,29.411764705882355,-1.2281079749387207
ETHUSDT,45,0.5,-1.5,60,1.2,0.04,0.08,17,29.411764705882355,-1.2281079749387207
ETHUSDT,45,0.5,-1.5,65,1.2,0.04,0.08,17,29.411764705882355,-1.2281079749387207
ETHUSDT,45,0.5,-1.0,50,1.2,0.04,0.08,17,29.411764705882355,-1.2281079749387207
ETHUSDT,45,0.5,-1.0,55,1.2,0.04,0.08,17,29.411764705882355,-1.2281079749387207
ETHUSDT,45,0.5,-1.0,60,1.2,0.04,0.08,17,29.411764705882355,-1.2281079749387207
ETHUSDT,45,0.5,-1.0,65,1.2,0.04,0.08,17,29.411764705882355,-1.2281079749387207
ETHUSDT,45,0.5,-0.5,50,1.2,0.04,0.08,17,29.411764705882355,-1.2281079749387207
ETHUSDT,45,0.5,-0.5,55,1.2,0.04,0.08,17,29.411764705882355,-1.2281079749387207
ETHUSDT,45,0.5,-0.5,60,1.2,0.04,0.08,17,29.411764705882355,-1.2281079749387207
ETHUSDT,45,0.5,-0.5,65,1.2,0.04,0.08,17,29.411764705882355,-1.2281079749387207
ETHUSDT,50,0.0,-1.5,50,1.2,0.04,0.08,17,29.411764705882355,-1.2281079749387207
ETHUSDT,50,0.0,-1.5,55,1.2,0.04,0.08,17,29.411764705882355,-1.2281079749387207
ETHUSDT,50,0.0,-1.5,60,1.2,0.04,0.08,17,29.411764705882355,-1.2281079749387207
ETHUSDT,50,0.0,-1.5,65,1.2,0.04,0.08,17,29.411764705882355,-1.2281079749387207
ETHUSDT,50,0.0,-1.0,50,1.2,0.04,0.08,17,29.411764705882355,-1.2281079749387207
ETHUSDT,50,0.0,-1.0,55,1.2,0.04,0.08,17,29.411764705882355,-1.2281079749387207
ETHUSDT,50,0.0,-1.0,60,1.2,0.04,0.08,17,29.411764705882355,-1.2281079749387207
ETHUSDT,50,0.0,-1.0,65,1.2,0.04,0.08,17,29.411764705882355,-1.2281079749387207
ETHUSDT,50,0.0,-0.5,50,1.2,0.04,0.08,17,29.411764705882355,-1.2281079749387207
ETHUSDT,50,0.0,-0.5,55,1.2,0.04,0.08,17,29.411764705882355,-1.2281079749387207
ETHUSDT,50,0.0,-0.5,60,1.2,0.04,0.08,17,29.411764705882355,-1.2281079749387207
ETHUSDT,50,0.0,-0.5,65,1.2,0.04,0.08,17,29.411764705882355,-1.2281079749387207
ETHUSDT,50,0.5,-1.5,50,1.2,0.04,0.08,17,29.411764705882355,-1.2281079749387207
ETHUSDT,50,0.5,-1.5,55,1.2,0.04,0.08,17,29.411764705882355,-1.2281079749387207
ETHUSDT,50,0.5,-1.5,60,1.2,0.04,0.08,17,29.411764705882355,-1.2281079749387207
ETHUSDT,50,0.5,-1.5,65,1.2,0.04,0.08,17,29.411764705882355,-1.2281079749387207
ETHUSDT,50,0.5,-1.0,50,1.2,0.04,0.08,17,29.411764705882355,-1.2281079749387207
ETHUSDT,50,0.5,-1.0,55,1.2,0.04,0.08,17,29.411764705882355,-1.2281079749387207
ETHUSDT,50,0.5,-1.0,60,1.2,0.04,0.08,17,29.411764705882355,-1.2281079749387207
ETHUSDT,50,0.5,-1.0,65,1.2,0.04,0.08,17,29.411764705882355,-1.2281079749387207
ETHUSDT,50,0.5,-0.5,50,1.2,0.04,0.08,17,29.411764705882355,-1.2281079749387207
ETHUSDT,50,0.5,-0.5,55,1.2,0.04,0.08,17,29.411764705882355,-1.2281079749387207
ETHUSDT,50,0.5,-0.5,60,1.2,0.04,0.08,17,29.411764705882355,-1.2281079749387207
ETHUSDT,50,0.5,-0.5,65,1.2,0.04,0.08,17,29.411764705882355,-1.2281079749387207
XRPUSDT,35,0.0,-1.5,50,1.2,0.04,0.08,18,38.88888888888889,1.5468406147697125
XRPUSDT,35,0.0,-1.5,55,1.2,0.04,0.08,18,38.88888888888889,1.5468406147697125
XRPUSDT,35,0.0,-1.5,60,1.2,0.04,0.08,18,38.88888888888889,1.5468406147697125
XRPUSDT,35,0.0,-1.5,65,1.2,0.04,0.08,18,38.88888888888889,1.5468406147697125
XRPUSDT,35,0.0,-1.0,50,1.2,0.04,0.08,19,42.10526315789473,2.0461696297767844
XRPUSDT,35,0.0,-1.0,55,1.2,0.04,0.08,19,42.10526315789473,2.0461696297767844
XRPUSDT,35,0.0,-1.0,60,1.2,0.04,0.08,19,42.10526315789473,2.0461696297767844
XRPUSDT,35,0.0,-1.0,65,1.2,0.04,0.08,19,42.10526315789473,2.0461696297767844
XRPUSDT,35,0.0,-0.5,50,1.2,0.04,0.08,19,42.10526315789473,2.0461696297767844
XRPUSDT,35,0.0,-0.5,55,1.2,0.04,0.08,19,42.10526315789473,2.0461696297767844
XRPUSDT,35,0.0,-0.5,60,1.2,0.04,0.08,19,42.10526315789473,2.0461696297767844
XRPUSDT,35,0.0,-0.5,65,1.2,0.04,0.08,19,42.10526315789473,2.0461696297767844
XRPUSDT,35,0.5,-1.5,50,1.2,0.04,0.08,12,33.33333333333333,0.955072724445401
XRPUSDT,35,0.5,-1.5,55,1.2,0.04,0.08,12,33.33333333333333,0.955072724445401
XRPUSDT,35,0.5,-1.5,60,1.2,0.04,0.08,12,33.33333333333333,0.955072724445401
XRPUSDT,35,0.5,-1.5,65,1.2,0.04,0.08,12,33.33333333333333,0.955072724445401
XRPUSDT,35,0.5,-1.0,50,1.2,0.04,0.08,13,38.46153846153847,1.7303818917883764
XRPUSDT,35,0.5,-1.0,55,1.2,0.04,0.08,13,38.46153846153847,1.7303818917883764
XRPUSDT,35,0.5,-1.0,60,1.2,0.04,0.08,13,38.46153846153847,1.7303818917883764
XRPUSDT,35,0.5,-1.0,65,1.2,0.04,0.08,13,38.46153846153847,1.7303818917883764
XRPUSDT,35,0.5,-0.5,50,1.2,0.04,0.08,13,38.46153846153847,1.7303818917883764
XRPUSDT,35,0.5,-0.5,55,1.2,0.04,0.08,13,38.46153846153847,1.7303818917883764
XRPUSDT,35,0.5,-0.5,60,1.2,0.04,0.08,13,38.46153846153847,1.7303818917883764
XRPUSDT,35,0.5,-0.5,65,1.2,0.04,0.08,13,38.46153846153847,1.7303818917883764
XRPUSDT,40,0.0,-1.5,50,1.2,0.04,0.08,19,36.84210526315789,1.2496533515382546
XRPUSDT,40,0.0,-1.5,55,1.2,0.04,0.08,19,36.84210526315789,1.2496533515382546
XRPUSDT,40,0.0,-1.5,60,1.2,0.04,0.08,19,36.84210526315789,1.2496533515382546
XRPUSDT,40,0.0,-1.5,65,1.2,0.04,0.08,19,36.84210526315789,1.2496533515382546
XRPUSDT,40,0.0,-1.0,50,1.2,0.04,0.08,20,40.0,1.7388752789565458
XRPUSDT,40,0.0,-1.0,55,1.2,0.04,0.08,20,40.0,1.7388752789565458
XRPUSDT,40,0.0,-1.0,60,1.2,0.04,0.08,20,40.0,1.7388752789565458
XRPUSDT,40,0.0,-1.0,65,1.2,0.04,0.08,20,40.0,1.7388752789565458
XRPUSDT,40,0.0,-0.5,50,1.2,0.04,0.08,20,40.0,1.7388752789565458
XRPUSDT,40,0.0,-0.5,55,1.2,0.04,0.08,20,40.0,1.7388752789565458
XRPUSDT,40,0.0,-0.5,60,1.2,0.04,0.08,20,40.0,1.7388752789565458
XRPUSDT,40,0.0,-0.5,65,1.2,0.04,0.08,20,40.0,1.7388752789565458
XRPUSDT,40,0.5,-1.5,50,1.2,0.04,0.08,14,35.714285714285715,1.1999427886108396
XRPUSDT,40,0.5,-1.5,55,1.2,0.04,0.08,14,35.714285714285715,1.1999427886108396
XRPUSDT,40,0.5,-1.5,60,1.2,0.04,0.08,14,35.714285714285715,1.1999427886108396
XRPUSDT,40,0.5,-1.5,65,1.2,0.04,0.08,14,35.714285714285715,1.1999427886108396
XRPUSDT,40,0.5,-1.0,50,1.2,0.04,0.08,15,40.0,1.855552729363723
XRPUSDT,40,0.5,-1.0,55,1.2,0.04,0.08,15,40.0,1.855552729363723
XRPUSDT,40,0.5,-1.0,60,1.2,0.04,0.08,15,40.0,1.855552729363723
XRPUSDT,40,0.5,-1.0,65,1.2,0.04,0.08,15,40.0,1.855552729363723
XRPUSDT,40,0.5,-0.5,50,1.2,0.04,0.08,15,40.0,1.855552729363723
XRPUSDT,40,0.5,-0.5,55,1.2,0.04,0.08,15,40.0,1.855552729363723
XRPUSDT,40,0.5,-0.5,60,1.2,0.04,0.08,15,40.0,1.855552729363723
XRPUSDT,40,0.5,-0.5,65,1.2,0.04,0.08,15,40.0,1.855552729363723
XRPUSDT,45,0.0,-1.5,50,1.2,0.04,0.08,23,43.47826086956522,2.1725676750365257
XRPUSDT,45,0.0,-1.5,55,1.2,0.04,0.08,23,43.47826086956522,2.1725676750365257
XRPUSDT,45,0.0,-1.5,60,1.2,0.04,0.08,23,43.47826086956522,2.1725676750365257
XRPUSDT,45,0.0,-1.5,65,1.2,0.04,0.08,23,43.47826086956522,2.1725676750365257
XRPUSDT,45,0.0,-1.0,50,1.2,0.04,0.08,23,43.47826086956522,2.1541878001280135
XRPUSDT,45,0.0,-1.0,55,1.2,0.04,0.08,23,43.47826086956522,2.1541878001280135
XRPUSDT,45,0.0,-1.0,60,1.2,0.04,0.08,23,43.47826086956522,2.1541878001280135
XRPUSDT,45,0.0,-1.0,65,1.2,0.04,0.08,23,43.47826086956522,2.1541878001280135
XRPUSDT,45,0.0,-0.5,50,1.2,0.04,0.08,23,43.47826086956522,2.1541878001280135
XRPUSDT,45,0.0,-0.5,55,1.2,0.04,0.08,23,43.47826086956522,2.1541878001280135
XRPUSDT,45,0.0,-0.5,60,1.2,0.04,0.08,23,43.47826086956522,2.1541878001280135
XRPUSDT,45,0.0,-0.5,65,1.2,0.04,0.08,23,43.47826086956522,2.1541878001280135
XRPUSDT,45,0.5,-1.5,50,1.2,0.04,0.08,18,44.44444444444444,2.3461068181126956
XRPUSDT,45,0.5,-1.5,55,1.2,0.04,0.08,18,44.44444444444444,2.3461068181126956
XRPUSDT,45,0.5,-1.5,60,1.2,0.04,0.08,18,44.44444444444444,2.3461068181126956
XRPUSDT,45,0.5,-1.5,65,1.2,0.04,0.08,18,44.44444444444444,2.3461068181126956
XRPUSDT,45,0.5,-1.0,50,1.2,0.04,0.08,18,44.44444444444444,2.3226214223962622
XRPUSDT,45,0.5,-1.0,55,1.2,0.04,0.08,18,44.44444444444444,2.3226214223962622
XRPUSDT,45,0.5,-1.0,60,1.2,0.04,0.08,18,44.44444444444444,2.3226214223962622
XRPUSDT,45,0.5,-1.0,65,1.2,0.04,0.08,18,44.44444444444444,2.3226214223962622
XRPUSDT,45,0.5,-0.5,50,1.2,0.04,0.08,18,44.44444444444444,2.2852668401221132
XRPUSDT,45,0.5,-0.5,55,1.2,0.04,0.08,18,44.44444444444444,2.2852668401221132
XRPUSDT,45,0.5,-0.5,60,1.2,0.04,0.08,18,44.44444444444444,2.2852668401221132
XRPUSDT,45,0.5,-0.5,65,1.2,0.04,0.08,18,44.44444444444444,2.2852668401221132
XRPUSDT,50,0.0,-1.5,50,1.2,0.04,0.08,23,47.82608695652174,3.0535107112529167
XRPUSDT,50,0.0,-1.5,55,1.2,0.04,0.08,23,47.82608695652174,3.0535107112529167
XRPUSDT,50,0.0,-1.5,60,1.2,0.04,0.08,23,47.82608695652174,3.0535107112529167
XRPUSDT,50,0.0,-1.5,65,1.2,0.04,0.08,23,47.82608695652174,3.0535107112529167
XRPUSDT,50,0.0,-1.0,50,1.2,0.04,0.08,23,47.82608695652174,3.035130836344404
XRPUSDT,50,0.0,-1.0,55,1.2,0.04,0.08,23,47.82608695652174,3.035130836344404
XRPUSDT,50,0.0,-1.0,60,1.2,0.04,0.08,23,47.82608695652174,3.035130836344404
XRPUSDT,50,0.0,-1.0,65,1.2,0.04,0.08,23,47.82608695652174,3.035130836344404
XRPUSDT,50,0.0,-0.5,50,1.2,0.04,0.08,23,47.82608695652174,3.035130836344404
XRPUSDT,50,0.0,-0.5,55,1.2,0.04,0.08,23,47.82608695652174,3.035130836344404
XRPUSDT,50,0.0,-0.5,60,1.2,0.04,0.08,23,47.82608695652174,3.035130836344404
XRPUSDT,50,0.0,-0.5,65,1.2,0.04,0.08,23,47.82608695652174,3.035130836344404
XRPUSDT,50,0.5,-1.5,50,1.2,0.04,0.08,18,44.44444444444444,2.4209639844669577
XRPUSDT,50,0.5,-1.5,55,1.2,0.04,0.08,18,44.44444444444444,2.4209639844669577
XRPUSDT,50,0.5,-1.5,60,1.2,0.04,0.08,18,44.44444444444444,2.4209639844669577
XRPUSDT,50,0.5,-1.5,65,1.2,0.04,0.08,18,44.44444444444444,2.4209639844669577
XRPUSDT,50,0.5,-1.0,50,1.2,0.04,0.08,18,44.44444444444444,2.3974785887505248
XRPUSDT,50,0.5,-1.0,55,1.2,0.04,0.08,18,44.44444444444444,2.3974785887505248
XRPUSDT,50,0.5,-1.0,60,1.2,0.04,0.08,18,44.44444444444444,2.3974785887505248
XRPUSDT,50,0.5,-1.0,65,1.2,0.04,0.08,18,44.44444444444444,2.3974785887505248
XRPUSDT,50,0.5,-0.5,50,1.2,0.04,0.08,18,44.44444444444444,2.3601240064763753
XRPUSDT,50,0.5,-0.5,55,1.2,0.04,0.08,18,44.44444444444444,2.3601240064763753
XRPUSDT,50,0.5,-0.5,60,1.2,0.04,0.08,18,44.44444444444444,2.3601240064763753
