type,time,price,position,balance,rsi,pnl,win,win_streak,lose_streak,month
entry,2025-04-06 19:57:00,79679.99,short,9929.091363275198,100.0,-0.009970993021978347,False,0,1,2025-04
exit,2025-04-06 20:36:00,78578.46,short,10030.473805717773,,0.010210646546929603,True,1,0,2025-04
entry,2025-04-06 23:38:00,78034.05,short,9930.473805717773,100.0,-0.009969618777429634,False,0,1,2025-04
exit,2025-04-07 01:13:00,78828.75,short,10029.455404135386,,0.009967459796391687,True,1,0,2025-04
entry,2025-04-07 07:41:00,75378.0,short,9929.455404135386,100.0,-0.009970631103137229,False,0,1,2025-04
exit,2025-04-07 08:21:00,76258.6,short,10028.28715875875,,0.009953391258719302,True,1,0,2025-04
entry,2025-04-07 10:16:00,77282.01,short,9928.28715875875,99.66163694558801,-0.009971792631871312,False,0,1,2025-04
exit,2025-04-07 11:49:00,76489.98,short,10029.312015643296,,0.010175456780117553,True,1,0,2025-04
entry,2025-04-07 13:56:00,78067.26,short,9929.312015643296,100.0,-0.009970773652671738,False,0,1,2025-04
exit,2025-04-07 14:10:00,78982.5,short,10028.139641974743,,0.009953119226765006,True,1,0,2025-04
entry,2025-04-07 15:03:00,79360.0,short,9928.139641974743,98.38609726525526,-0.009971939319774803,False,0,1,2025-04
exit,2025-04-07 15:07:00,78480.93,short,10029.247341067485,,0.010183952154064535,True,1,0,2025-04
entry,2025-04-07 21:14:00,79123.2,short,9929.247341067485,100.0,-0.009970837950174283,False,0,1,2025-04
exit,2025-04-07 22:42:00,79933.0,short,10028.223873866968,,0.009968180809648564,True,1,0,2025-04
entry,2025-04-08 01:32:00,79962.27,short,9928.223873866968,99.07484946365209,-0.009971855560643728,False,0,1,2025-04
exit,2025-04-08 02:10:00,80762.01,short,10027.223727172783,,0.009971557306075907,True,1,0,2025-04
entry,2025-04-08 03:03:00,80056.61,short,9927.223727172783,98.10208218168628,-0.009972850184743587,False,0,1,2025-04
exit,2025-04-08 08:09:00,79248.07,short,10028.233687499607,,0.010175046226704954,True,1,0,2025-04
entry,2025-04-08 11:02:00,79046.01,short,9928.233687499607,100.0,-0.009971845802182688,False,0,1,2025-04
exit,2025-04-08 11:51:00,79846.01,short,10027.22161870575,,0.009970346621753556,True,1,0,2025-04
entry,2025-04-08 12:56:00,79834.0,short,9927.22161870575,100.0,-0.009972852281777689,False,0,1,2025-04
exit,2025-04-08 14:51:00,79028.01,short,10028.231201089195,,0.010175010316392452,True,1,0,2025-04
entry,2025-04-08 16:29:00,78119.81,short,9928.231201089195,98.28016870726128,-0.009971848274612838,False,0,1,2025-04
exit,2025-04-08 17:00:00,77308.48,short,10029.269772483569,,0.01017689549607681,True,1,0,2025-04
entry,2025-04-08 17:43:00,77332.57,short,9929.269772483569,98.02661846861503,-0.009970815649446463,False,0,1,2025-04
exit,2025-04-08 19:35:00,76415.2,short,10030.456038503178,,0.010190705695198421,True,1,0,2025-04
entry,2025-04-08 22:55:00,76746.0,short,9930.456038503178,100.0,-0.009969636436881535,False,0,1,2025-04
exit,2025-04-09 00:05:00,75932.02,short,10031.516654040144,,0.01017683529790836,True,1,0,2025-04
entry,2025-04-09 06:12:00,77199.99,short,9931.516654040144,98.2050191407907,-0.009968582363836798,False,0,1,2025-04
exit,2025-04-09 11:02:00,76258.0,short,10032.736848498718,,0.010191816414806931,True,1,0,2025-04
entry,2025-04-09 12:44:00,76509.99,short,9932.736848498718,100.0,-0.009967369971929818,False,0,1,2025-04
exit,2025-04-09 13:31:00,77309.78,short,10031.691507883721,,0.009962476696436351,True,1,0,2025-04
entry,2025-04-09 14:34:00,77868.29,short,9931.691507883721,98.86630179828212,-0.009968408609994817,False,0,1,2025-04
exit,2025-04-09 14:52:00,77028.02,short,10032.770599257115,,0.010177429624466106,True,1,0,2025-04
entry,2025-04-09 15:06:00,77385.54,short,9932.770599257115,100.0,-0.009967336441182528,False,0,1,2025-04
exit,2025-04-09 16:55:00,78168.04,short,10031.759428436313,,0.009965882951792127,True,1,0,2025-04
entry,2025-04-09 17:25:00,80685.18,short,9931.759428436313,98.04695022744608,-0.009968341118362312,False,0,1,2025-04
exit,2025-04-09 17:31:00,81602.04,short,10030.62308592583,,0.009954294423045962,True,1,0,2025-04
entry,2025-04-09 21:12:00,83524.0,short,9930.62308592583,100.0,-0.009969470405114866,False,0,1,2025-04
exit,2025-04-09 23:48:00,82676.09,short,10031.63825521849,,0.01017208773494005,True,1,0,2025-04
entry,2025-04-10 00:57:00,82312.03,short,9931.63825521849,100.0,-0.009968461527007255,False,0,1,2025-04
exit,2025-04-10 07:34:00,81376.57,short,10032.774735511832,,0.010183262589150477,True,1,0,2025-04
entry,2025-04-10 09:17:00,81708.0,short,9932.774735511832,100.0,-0.009967332331906276,False,0,1,2025-04
exit,2025-04-10 13:43:00,80831.62,short,10033.847311024634,,0.010175663719770744,True,1,0,2025-04
entry,2025-04-10 21:10:00,80013.02,short,9933.847311024634,100.0,-0.009966266866561324,False,0,1,2025-04
exit,2025-04-11 00:57:00,79178.0,short,10034.890916177896,,0.010171648706651881,True,1,0,2025-04
entry,2025-04-11 01:33:00,79861.21,short,9934.890916177896,98.13336463958659,-0.00996523039814845,False,0,1,2025-04
exit,2025-04-11 02:25:00,80680.72,short,10033.864748405082,,0.009962246496941107,True,1,0,2025-04
entry,2025-04-11 02:27:00,80800.6,short,9933.864748405082,100.0,-0.009966249546656036,False,0,1,2025-04
exit,2025-04-11 08:05:00,81696.38,short,10032.756118023624,,0.009954974435747221,True,1,0,2025-04
entry,2025-04-11 10:20:00,82824.0,short,9932.756118023624,100.0,-0.009967350827989496,False,0,1,2025-04
exit,2025-04-11 12:09:00,81933.07,short,10033.8318086447,,0.010175996412281396,True,1,0,2025-04
entry,2025-04-11 13:38:00,82945.28,short,9933.8318086447,100.0,-0.00996628226455265,False,0,1,2025-04
exit,2025-04-11 14:20:00,82082.48,short,10034.872012499578,,0.010171322184753473,True,1,0,2025-04
entry,2025-04-11 15:38:00,82596.78,short,9934.872012499578,100.0,-0.009965249170636015,False,0,1,2025-04
exit,2025-04-11 17:37:00,83500.0,short,10033.77848318766,,0.0099554851399839,True,1,0,2025-04
entry,2025-04-11 21:21:00,84146.48,short,9933.77848318766,100.0,-0.009966335231294754,False,0,1,2025-04
exit,2025-04-11 23:14:00,83273.45,short,10034.815995392568,,0.010171105826036753,True,1,0,2025-04
entry,2025-04-12 06:01:00,83476.59,short,9934.815995392568,99.56473075488303,-0.00996530479940183,False,0,1,2025-04
exit,2025-04-12 13:46:00,84408.57,short,10033.69953867099,,0.009953233489606639,True,1,0,2025-04
entry,2025-04-12 14:25:00,84996.56,short,9933.69953867099,100.0,-0.009966413645793204,False,0,1,2025-04
exit,2025-04-12 20:41:00,85846.98,short,10032.699004061118,,0.009966021722796592,True,1,0,2025-04
entry,2025-04-13 00:18:00,85482.44,short,9932.699004061118,99.24722189030406,-0.00996740756993919,False,0,1,2025-04
exit,2025-04-13 04:54:00,84624.16,short,10033.703046528788,,0.01016884156324216,True,1,0,2025-04
entry,2025-04-13 06:27:00,84733.66,short,9933.703046528788,98.06482825351203,-0.009966410161460382,False,0,1,2025-04
exit,2025-04-13 13:42:00,83851.98,short,10034.743577529101,,0.010171486959801967,True,1,0,2025-04
entry,2025-04-13 16:04:00,84214.01,short,9934.743577529101,100.0,-0.009965376716145613,False,0,1,2025-04
exit,2025-04-13 19:41:00,83179.29,short,10035.97225670018,,0.01018936003542592,True,1,0,2025-04
entry,2025-04-14 02:25:00,84731.99,short,9935.97225670018,98.03841957012813,-0.00996415667981132,False,0,1,2025-04
exit,2025-04-14 14:39:00,85592.48,short,10034.956713456124,,0.009962231596328586,True,1,0,2025-04
entry,2025-04-14 21:16:00,84960.0,short,9934.956713456124,100.0,-0.009965165058052228,False,0,1,2025-04
exit,2025-04-15 05:38:00,85851.51,short,10033.907384360078,,0.009959849223090567,True,1,0,2025-04
entry,2025-04-15 08:02:00,85778.55,short,9933.907384360078,100.0,-0.009966207198191857,False,0,1,2025-04
exit,2025-04-15 14:27:00,84899.99,short,10034.93160311873,,0.010169635657939047,True,1,0,2025-04
entry,2025-04-15 16:03:00,85049.56,short,9934.93160311873,98.23768080032572,-0.00996518999381335,False,0,1,2025-04
exit,2025-04-15 18:56:00,84191.56,short,10035.940426679957,,0.010167037640150367,True,1,0,2025-04
entry,2025-04-16 02:02:00,83710.88,short,9935.940426679957,100.0,-0.009964188282161945,False,0,1,2025-04
exit,2025-04-16 14:42:00,84550.0,short,10034.938024124878,,0.009963586051612516,True,1,0,2025-04
entry,2025-04-16 18:06:00,83943.53,short,9934.938024124878,98.56857913880162,-0.00996518361743648,False,0,1,2025-04
exit,2025-04-17 06:41:00,84814.99,short,10033.899873835035,,0.009960993160686993,True,1,0,2025-04
entry,2025-04-17 09:24:00,84456.04,short,9933.899873835035,99.98726276906214,-0.009966214658047923,False,0,1,2025-04
exit,2025-04-17 18:15:00,85307.2,short,10032.892059592265,,0.00996508793268247,True,1,0,2025-04
entry,2025-04-17 23:13:00,84891.35,short,9932.892059592265,100.0,-0.009967215774477678,False,0,1,2025-04
exit,2025-04-20 10:53:00,84022.33,short,10033.915744573125,,0.010170621443862604,True,1,0,2025-04
entry,2025-04-20 11:57:00,84130.38,short,9933.915744573125,100.0,-0.009966198894393319,False,0,1,2025-04
exit,2025-04-20 20:19:00,85188.45,short,10032.658089490622,,0.009939921724365197,True,1,0,2025-04
entry,2025-04-21 00:26:00,85947.34,short,9932.658089490622,98.62864202615273,-0.009967448218409003,False,0,1,2025-04
exit,2025-04-21 00:45:00,86943.41,short,10031.499158917552,,0.009951119683814458,True,1,0,2025-04
entry,2025-04-21 02:23:00,87592.49,short,9931.499158917552,100.0,-0.009968599749231366,False,0,1,2025-04
exit,2025-04-21 11:24:00,86700.0,short,10032.518070470356,,0.01017156724643109,True,1,0,2025-04
entry,2025-04-21 13:28:00,87231.31,short,9932.518070470356,100.0,-0.009967587329280714,False,0,1,2025-04
exit,2025-04-21 14:25:00,88229.83,short,10031.373389735882,,0.009952694630319892,True,1,0,2025-04
entry,2025-04-21 16:12:00,88270.01,short,9931.373389735882,100.0,-0.009968724731383216,False,0,1,2025-04
exit,2025-04-21 16:53:00,87266.0,short,10032.51082021765,,0.010183629847841047,True,1,0,2025-04
entry,2025-04-21 21:16:00,87172.74,short,9932.51082021765,100.0,-0.009967594532614754,False,0,1,2025-04
exit,2025-04-22 01:16:00,88095.23,short,10031.452588022586,,0.009961405489087305,True,1,0,2025-04
entry,2025-04-22 01:20:00,88698.02,short,9931.452588022586,98.2142476839523,-0.009968646028332806,False,0,1,2025-04
exit,2025-04-22 13:14:00,89690.02,short,10030.334186506972,,0.00995640845163348,True,1,0,2025-04
entry,2025-04-22 13:43:00,90162.68,short,9930.334186506972,98.43165669409309,-0.009969757551500313,False,0,1,2025-04
exit,2025-04-22 15:04:00,91179.19,short,10029.206768821517,,0.009956621847519553,True,1,0,2025-04
entry,2025-04-22 16:00:00,91013.82,short,9929.206768821517,99.43515526204604,-0.009970878286294504,False,0,1,2025-04
exit,2025-04-22 21:49:00,93417.73,short,10026.56551060381,,0.009805288987233762,True,1,0,2025-04
entry,2025-04-23 03:20:00,92837.37,short,9926.56551060381,98.12206572770413,-0.009973504875048445,False,0,1,2025-04
exit,2025-04-23 06:23:00,93809.52,short,10025.518356855271,,0.009968487705617424,True,1,0,2025-04
entry,2025-04-23 12:51:00,93765.88,short,9925.518356855271,98.91857950184698,-0.009974546596049239,False,0,1,2025-04
exit,2025-04-23 14:18:00,92740.7,short,10026.611696991364,,0.010185195019690951,True,1,0,2025-04
entry,2025-04-23 16:31:00,93439.53,short,9926.611696991364,98.94662398570621,-0.009973458933291157,False,0,1,2025-04
exit,2025-04-24 04:10:00,92435.01,short,10027.686745207038,,0.010182230483167798,True,1,0,2025-04
entry,2025-04-24 05:34:00,92682.21,short,9927.686745207038,100.0,-0.0099723896987306,False,0,1,2025-04
exit,2025-04-24 08:47:00,91740.0,short,10028.70334806966,,0.01017524076405718,True,1,0,2025-04
entry,2025-04-24 11:54:00,92619.01,short,9928.70334806966,99.97653867208975,-0.0099713788043444,False,0,1,2025-04
exit,2025-04-24 16:42:00,93575.81,short,10027.670298806877,,0.009967761878640458,True,1,0,2025-04
entry,2025-04-24 19:20:00,93327.25,short,9927.670298806877,100.0,-0.009972406054464922,False,0,1,2025-04
exit,2025-04-25 01:10:00,94310.56,short,10026.616683705179,,0.009966727532258357,True,1,0,2025-04
entry,2025-04-25 06:53:00,93612.56,short,9926.616683705179,99.77951984321375,-0.00997345397301519,False,0,1,2025-04
exit,2025-04-25 11:58:00,94591.19,short,10025.57127911417,,0.009968612525497189,True,1,0,2025-04
entry,2025-04-25 21:07:00,95005.91,short,9925.57127911417,99.99490316004345,-0.009974493943135765,False,0,1,2025-04
exit,2025-04-26 11:42:00,94028.91,short,10026.599636192166,,0.010178593678590975,True,1,0,2025-04
entry,2025-04-26 16:29:00,94327.99,short,9926.599636192166,99.97635933803946,-0.009973470930168427,False,0,1,2025-04
exit,2025-04-28 00:10:00,93340.2,short,10027.646822716548,,0.010179436083627813,True,1,0,2025-04
entry,2025-04-28 00:30:00,93604.0,short,9927.646822716548,100.0,-0.00997242940122911,False,0,1,2025-04
exit,2025-04-28 06:44:00,94566.01,short,10026.619078175716,,0.00996935701144186,True,1,0,2025-04
entry,2025-04-28 07:27:00,94672.53,short,9926.619078175716,100.0,-0.009973451591241078,False,0,1,2025-04
exit,2025-04-28 15:27:00,93685.53,short,10027.66161923805,,0.010178948166197133,True,1,0,2025-04
entry,2025-04-28 16:28:00,93654.17,short,9927.66161923805,100.0,-0.009972414686206577,False,0,1,2025-04
exit,2025-04-28 19:04:00,94594.5,short,10026.657574249984,,0.009971729376845317,True,1,0,2025-04
entry,2025-04-28 20:39:00,94643.26,short,9926.657574249984,100.0,-0.009973413299444456,False,0,1,2025-04
exit,2025-04-30 13:46:00,93652.17,short,10027.704759226495,,0.010179376514269034,True,1,0,2025-04
entry,2025-04-30 14:24:00,93961.4,short,9927.704759226495,98.5589822000417,-0.009972371784080503,False,0,1,2025-04
exit,2025-05-01 02:27:00,94925.99,short,10026.6781780985,,0.009969416020356725,True,1,0,2025-05
entry,2025-05-01 02:28:00,94948.92,short,9926.6781780985,100.0,-0.009973392805050052,False,0,1,2025-05
exit,2025-05-01 10:16:00,95930.32,short,10025.644569712013,,0.009969739104856323,True,1,0,2025-05
entry,2025-05-01 10:18:00,96036.85,short,9925.644569712013,100.0,-0.009974421026464952,False,0,1,2025-05
exit,2025-05-01 15:09:00,97014.56,short,10024.626512580817,,0.009972344080388051,True,1,0,2025-05
entry,2025-05-01 16:31:00,97285.49,short,9924.626512580817,100.0,-0.009975433984947046,False,0,1,2025-05
exit,2025-05-01 23:03:00,96285.71,short,10025.654188958866,,0.01017949403435825,True,1,0,2025-05
entry,2025-05-02 01:22:00,97135.31,short,9925.654188958866,100.0,-0.009974411456374455,False,0,1,2025-05
exit,2025-05-03 06:50:00,96151.89,short,10026.66661173283,,0.010176903290296746,True,1,0,2025-05
entry,2025-05-03 13:20:00,96215.01,short,9926.66661173283,100.0,-0.009973404309961187,False,0,1,2025-05
exit,2025-05-04 13:44:00,95245.71,short,10027.674042901834,,0.010175362497781393,True,1,0,2025-05
entry,2025-05-04 14:08:00,95463.65,short,9927.674042901834,100.0,-0.009972402331005714,False,0,1,2025-05
exit,2025-05-04 23:27:00,94455.61,short,10028.72998408992,,0.0101792162747667,True,1,0,2025-05
entry,2025-05-05 00:31:00,94774.1,short,9928.72998408992,98.61931147242808,-0.009971352320647275,False,0,1,2025-05
exit,2025-05-05 01:33:00,93803.04,short,10029.754588913389,,0.010174977563631504,True,1,0,2025-05
entry,2025-05-05 04:19:00,94280.17,short,9929.754588913389,98.60258521734653,-0.00997033368199629,False,0,1,2025-05
exit,2025-05-06 22:03:00,95293.04,short,10028.680269679557,,0.009962550421600325,True,1,0,2025-05
entry,2025-05-06 23:44:00,96870.02,short,9928.680269679557,100.0,-0.00997140175087019,False,0,1,2025-05
exit,2025-05-07 19:32:00,95860.01,short,10029.722914245956,,0.010176845443897076,True,1,0,2025-05
entry,2025-05-08 00:48:00,96969.99,short,9929.722914245956,98.0434469860446,-0.009970365169107764,False,0,1,2025-05
exit,2025-05-08 01:00:00,98145.09,short,10028.51109603292,,0.00994873498889226,True,1,0,2025-05
entry,2025-05-08 01:01:00,98163.85,short,9928.51109603292,100.0,-0.009971569961123916,False,0,1,2025-05
exit,2025-05-08 03:58:00,99169.99,short,10027.486136233565,,0.009968769661766519,True,1,0,2025-05
entry,2025-05-08 08:07:00,99600.0,short,9927.486136233565,100.0,-0.009972589205449744,False,0,1,2025-05
exit,2025-05-08 15:27:00,100632.03,short,10026.44996153477,,0.009968669202166325,True,1,0,2025-05
entry,2025-05-08 15:28:00,100867.6,short,9926.44996153477,99.6173758359417,-0.009973619813955836,False,0,1,2025-05
exit,2025-05-08 20:39:00,102191.28,short,10025.137667002136,,0.009941893209534536,True,1,0,2025-05
entry,2025-05-08 21:18:00,103179.97,short,9925.137667002136,100.0,-0.009974925364780951,False,0,1,2025-05
exit,2025-05-09 07:48:00,104226.02,short,10024.123855891317,,0.009973281198736306,True,1,0,2025-05
entry,2025-05-09 09:03:00,103144.55,short,9924.123855891317,100.0,-0.00997593420009757,False,0,1,2025-05
exit,2025-05-10 23:15:00,104460.31,short,10022.84820923815,,0.00994791628766567,True,1,0,2025-05
entry,2025-05-10 23:16:00,104617.01,short,9922.84820923815,99.41367238676231,-0.009977203875823348,False,0,1,2025-05
exit,2025-05-11 02:53:00,103504.38,short,10023.911736096736,,0.010184931254364704,True,1,0,2025-05
entry,2025-05-11 03:44:00,104045.43,short,9923.911736096736,100.0,-0.00997614530462132,False,0,1,2025-05
exit,2025-05-12 07:01:00,105292.66,short,10022.7130001215,,0.009955878957023545,True,1,0,2025-05
entry,2025-05-12 10:58:00,104527.62,short,9922.7130001215,100.0,-0.009977338471009567,False,0,1,2025-05
exit,2025-05-12 14:26:00,103413.4,short,10023.778957616752,,0.010185314993391037,True,1,0,2025-05
entry,2025-05-12 19:51:00,101910.37,short,9923.778957616752,100.0,-0.009976277452129256,False,0,1,2025-05
exit,2025-05-12 22:47:00,102932.59,short,10022.775899733635,,0.009975730267641536,True,1,0,2025-05
entry,2025-05-12 23:05:00,102967.88,short,9922.775899733635,100.0,-0.009977275856547618,False,0,1,2025-05
exit,2025-05-13 02:16:00,101936.72,short,10023.777338240478,,0.010178748318759645,True,1,0,2025-05
entry,2025-05-13 04:22:00,102274.47,short,9923.777338240478,99.55812459859044,-0.009976279063831806,False,0,1,2025-05
exit,2025-05-13 09:30:00,103316.74,short,10022.758247161346,,0.009974116261098898,True,1,0,2025-05
entry,2025-05-13 09:50:00,103460.31,short,9922.758247161346,100.0,-0.0099772934290141,False,0,1,2025-05
exit,2025-05-13 19:26:00,104546.82,short,10021.708076327719,,0.009972008457898252,True,1,0,2025-05
entry,2025-05-13 19:47:00,104951.25,short,9921.708076327719,100.0,-0.009978338945654364,False,0,1,2025-05
exit,2025-05-14 00:24:00,103882.39,short,10022.726511077186,,0.010181556842061124,True,1,0,2025-05
entry,2025-05-14 03:44:00,103600.0,short,9922.726511077186,100.0,-0.009977325021238381,False,0,1,2025-05
exit,2025-05-15 05:22:00,102550.01,short,10023.74001493819,,0.010180014913062196,True,1,0,2025-05
entry,2025-05-15 08:33:00,102296.36,short,9923.74001493819,98.17040054310954,-0.009976316210413616,False,0,1,2025-05
exit,2025-05-15 16:00:00,103380.95,short,10022.67977193443,,0.009970006957790822,True,1,0,2025-05
entry,2025-05-15 19:33:00,102940.8,short,9922.67977193443,100.0,-0.009977371548876679,False,0,1,2025-05
exit,2025-05-16 00:32:00,103976.99,short,10021.673183681765,,0.009976479542082028,True,1,0,2025-05
entry,2025-05-16 01:30:00,103770.65,short,9921.673183681765,99.58844629034888,-0.009978373687422715,False,0,1,2025-05
exit,2025-05-17 01:22:00,102724.3,short,10022.681513108246,,0.010180574138705767,True,1,0,2025-05
entry,2025-05-17 02:02:00,102994.92,short,9922.681513108246,100.0,-0.009977369815574177,False,0,1,2025-05
exit,2025-05-18 08:08:00,104055.75,short,10021.651530270257,,0.009974120103650286,True,1,0,2025-05
entry,2025-05-18 08:50:00,103952.38,short,9921.651530270257,100.0,-0.009978395247325356,False,0,1,2025-05
exit,2025-05-18 14:38:00,105151.59,short,10020.497915509344,,0.009962694712418951,True,1,0,2025-05
entry,2025-05-18 14:39:00,105210.36,short,9920.497915509344,99.66737130066932,-0.0099795440149959,False,0,1,2025-05
exit,2025-05-18 18:08:00,104092.06,short,10021.560833647824,,0.010187282835923073,True,1,0,2025-05
entry,2025-05-18 18:23:00,104598.01,short,9921.560833647824,100.0,-0.009978485553292837,False,0,1,2025-05
exit,2025-05-18 20:00:00,103520.01,short,10022.591445989301,,0.010182935329977827,True,1,0,2025-05
entry,2025-05-18 21:19:00,104292.01,short,9922.591445989301,100.0,-0.009977459476313011,False,0,1,2025-05
exit,2025-05-18 22:31:00,105364.43,short,10021.563160121572,,0.00997438165936737,True,1,0,2025-05
entry,2025-05-18 22:52:00,105486.82,short,9921.563160121572,99.80803412726338,-0.00997848323681938,False,0,1,2025-05
exit,2025-05-19 00:00:00,106547.99,short,10020.557186105103,,0.009977664243616902,True,1,0,2025-05
entry,2025-05-19 00:08:00,107072.78,short,9920.557186105103,98.78709457249518,-0.009979484986988973,False,0,1,2025-05
exit,2025-05-19 00:30:00,105945.33,short,10021.61016147382,,0.0101862197327236,True,1,0,2025-05
entry,2025-05-19 02:31:00,105005.18,short,9921.61016147382,98.63384976010104,-0.00997843643773244,False,0,1,2025-05
exit,2025-05-19 03:41:00,103951.5,short,10022.613616731933,,0.010180147537978801,True,1,0,2025-05
entry,2025-05-19 07:06:00,102574.43,short,9922.613616731933,99.31364896508951,-0.009977437405454648,False,0,1,2025-05
exit,2025-05-19 14:16:00,103717.38,short,10021.499352679966,,0.009965694500216005,True,1,0,2025-05
entry,2025-05-19 14:35:00,103758.14,short,9921.499352679966,100.0,-0.009978546770375019,False,0,1,2025-05
exit,2025-05-19 15:36:00,104866.19,short,10020.431436466357,,0.009971485182798334,True,1,0,2025-05
entry,2025-05-19 16:19:00,104815.72,short,9920.431436466357,98.4722222222256,-0.00997961022277738,False,0,1,2025-05
exit,2025-05-20 00:07:00,105884.57,short,10019.4116943895,,0.009977414647442062,True,1,0,2025-05
entry,2025-05-20 00:08:00,105936.76,short,9919.4116943895,100.0,-0.009980625913994179,False,0,1,2025-05
exit,2025-05-20 12:22:00,104861.97,short,10020.426252508893,,0.010183523099109415,True,1,0,2025-05
entry,2025-05-20 15:30:00,105105.24,short,9920.426252508893,99.99779861753296,-0.0099796153856192,False,0,1,2025-05
exit,2025-05-20 17:28:00,106159.54,short,10019.42316265343,,0.009979098440402234,True,1,0,2025-05
entry,2025-05-20 19:09:00,105727.3,short,9919.42316265343,100.0,-0.009980614490137651,False,0,1,2025-05
exit,2025-05-20 19:50:00,106881.29,short,10018.331684861034,,0.009971196972420104,True,1,0,2025-05
entry,2025-05-20 20:48:00,107161.57,short,9918.331684861034,100.0,-0.009981701858714942,False,0,1,2025-05
exit,2025-05-20 22:21:00,106034.77,short,10019.38318121369,,0.010188356223950201,True,1,0,2025-05
entry,2025-05-20 22:30:00,106369.5,short,9919.38318121369,100.0,-0.009980654316874449,False,0,1,2025-05
exit,2025-05-21 04:39:00,107527.92,short,10018.294128430703,,0.009971481634497126,True,1,0,2025-05
entry,2025-05-21 06:29:00,107865.09,short,9918.294128430703,100.0,-0.009981739277968749,False,0,1,2025-05
exit,2025-05-21 07:30:00,106746.89,short,10019.330793768859,,0.010186899483907608,True,1,0,2025-05
entry,2025-05-21 09:56:00,106184.77,short,9919.330793768859,99.98767714110319,-0.009980706502094039,False,0,1,2025-05
exit,2025-05-21 13:46:00,107284.63,short,10018.2949955089,,0.009976903059045972,True,1,0,2025-05
entry,2025-05-21 14:44:00,107779.85,short,9918.2949955089,100.0,-0.009981738414054364,False,0,1,2025-05
exit,2025-05-21 14:57:00,108913.64,short,10017.243045631441,,0.00997631651078601,True,1,0,2025-05
entry,2025-05-21 18:33:00,106859.99,short,9917.243045631441,100.0,-0.009982786635451601,False,0,1,2025-05
exit,2025-05-21 19:37:00,108056.01,short,10016.123805399433,,0.009970589539151087,True,1,0,2025-05
entry,2025-05-21 19:39:00,108346.01,short,9916.123805399433,98.08989288464569,-0.009983902150459856,False,0,1,2025-05
exit,2025-05-21 23:15:00,109459.16,short,10015.09640254445,,0.009980976345931314,True,1,0,2025-05
entry,2025-05-21 23:16:00,109454.54,short,9915.09640254445,99.09525301582137,-0.009984926353239443,False,0,1,2025-05
exit,2025-05-22 02:26:00,110578.57,short,10014.069464785633,,0.009982057483151063,True,1,0,2025-05
entry,2025-05-22 09:22:00,110583.53,short,9914.069464785633,100.0,-0.009985950302386915,False,0,1,2025-05
exit,2025-05-22 16:15:00,111708.32,short,10013.052324168038,,0.00998407966920034,True,1,0,2025-05
entry,2025-05-22 16:16:00,111771.83,short,9913.052324168038,99.31572535704117,-0.009986964689941202,False,0,1,2025-05
exit,2025-05-23 04:36:00,110608.69,short,10014.092962046116,,0.010192686830850173,True,1,0,2025-05
entry,2025-05-23 07:06:00,110632.49,short,9914.092962046116,100.0,-0.009985926871160955,False,0,1,2025-05
exit,2025-05-23 11:51:00,109408.96,short,10015.19890298625,,0.010198203842469056,True,1,0,2025-05
entry,2025-05-23 13:34:00,109440.11,short,9915.19890298625,99.14124616743743,-0.009984824162621808,False,0,1,2025-05
exit,2025-05-23 16:16:00,108245.57,short,10016.290404082147,,0.010195610000869326,True,1,0,2025-05
entry,2025-05-23 21:47:00,108590.9,short,9916.290404082147,98.72646733112083,-0.009983736090483641,False,0,1,2025-05
exit,2025-05-23 23:22:00,107445.99,short,10017.344737364218,,0.010190739597588871,True,1,0,2025-05
entry,2025-05-24 00:36:00,107673.98,short,9917.344737364218,100.0,-0.009982685294537608,False,0,1,2025-05
exit,2025-05-24 10:37:00,108795.91,short,10016.302767893041,,0.009978278778188798,True,1,0,2025-05
entry,2025-05-24 17:29:00,108956.31,short,9916.302767893041,99.98445515312488,-0.009983723766872066,False,0,1,2025-05
exit,2025-05-24 23:01:00,107800.01,short,10017.364018957804,,0.010191424508737112,True,1,0,2025-05
entry,2025-05-24 23:15:00,108210.87,short,9917.364018957804,100.0,-0.009982666079694225,False,0,1,2025-05
exit,2025-05-25 08:48:00,107102.01,short,10018.388740411388,,0.010186650531377905,True,1,0,2025-05
entry,2025-05-25 09:01:00,107191.99,short,9918.388740411388,98.05266319583538,-0.009981645012099416,False,0,1,2025-05
exit,2025-05-25 22:10:00,108459.99,short,10017.205816202219,,0.009963017015879982,True,1,0,2025-05
entry,2025-05-25 22:12:00,108628.0,short,9917.205816202219,100.0,-0.009982823736960245,False,0,1,2025-05
exit,2025-05-26 01:43:00,109720.01,short,10016.200541319131,,0.009982118648297122,True,1,0,2025-05
entry,2025-05-26 05:28:00,109590.87,short,9916.200541319131,100.0,-0.00998382566198397,False,0,1,2025-05
exit,2025-05-27 01:15:00,108378.01,short,10017.30725759942,,0.010196114515735433,True,1,0,2025-05
entry,2025-05-27 01:32:00,108547.66,short,9917.30725759942,100.0,-0.009982722644764297,False,0,1,2025-05
exit,2025-05-27 08:00:00,109739.13,short,10016.209610722462,,0.009972702322725402,True,1,0,2025-05
entry,2025-05-27 12:59:00,109603.02,short,9916.209610722462,99.98969178435753,-0.009983816621903396,False,0,1,2025-05
exit,2025-05-27 13:17:00,110699.98,short,10015.208762388174,,0.009983567870395005,True,1,0,2025-05
