type,time,price,position,balance
alignment_break,2024-12-27 02:37:00,96344.42,9.481428658208176e+45,1.8257858103392357e+51
entry,2024-12-27 03:52:00,96381.53,1.89433163214906e+46,1.8257858103392357e+51
alignment_break,2024-12-27 03:58:00,96396.14,1.89433163214906e+46,3.6518483825299286e+51
entry,2024-12-27 04:00:00,96470.17,3.785469003039933e+46,3.6518483825299286e+51
alignment_break,2024-12-27 04:18:00,96470.05,3.785469003039933e+46,7.303692222497055e+51
entry,2024-12-27 09:19:00,96957.84,7.532853684134315e+46,7.303692222497055e+51
alignment_break,2024-12-27 09:23:00,97159.05,7.532853684134315e+46,1.4622541299891955e+52
entry,2024-12-27 21:20:00,94723.71,1.5437044537098424e+47,1.4622541299891955e+52
alignment_break,2024-12-27 21:31:00,94709.88,1.5437044537098424e+47,2.9242947656524425e+52
entry,2024-12-28 02:13:00,94576.35,3.091993680928099e+47,2.9242947656524425e+52
alignment_break,2024-12-28 02:18:00,94527.6,3.091993680928099e+47,5.847082184385432e+52
entry,2024-12-28 02:25:00,94548.43,6.18421922435458e+47,5.847082184385432e+52
alignment_break,2024-12-28 02:26:00,94513.27,6.18421922435458e+47,1.1691989997291582e+53
entry,2024-12-28 03:47:00,94610.61,1.2358011429470313e+48,1.1691989997291582e+53
alignment_break,2024-12-28 03:50:00,94635.02,1.2358011429470313e+48,2.33869965851731e+53
entry,2024-12-28 03:52:00,94626.76,2.4714992445237588e+48,2.33869965851731e+53
alignment_break,2024-12-28 03:56:00,94618.95,2.4714992445237588e+48,4.677206292943623e+53
entry,2024-12-28 05:21:00,94710.08,4.938446143159865e+48,4.677206292943623e+53
alignment_break,2024-12-28 05:51:00,94644.67,4.938446143159865e+48,9.351182348265005e+53
entry,2024-12-28 09:30:00,94632.0,9.881628147207081e+48,9.351182348265005e+53
alignment_break,2024-12-28 09:35:00,94668.07,9.881628147207081e+48,1.870592899980271e+54
entry,2024-12-28 09:36:00,94692.3,1.9754435154498e+49,1.870592899980271e+54
alignment_break,2024-12-28 09:41:00,94603.99,1.9754435154498e+49,3.7394412857920484e+54
entry,2024-12-28 09:51:00,94646.72,3.9509465154123123e+49,3.7394412857920484e+54
alignment_break,2024-12-28 09:53:00,94646.72,3.9509465154123123e+49,7.478882571584097e+54
entry,2024-12-28 10:02:00,94648.07,7.901780323237543e+49,7.478882571584097e+54
alignment_break,2024-12-28 10:03:00,94628.57,7.901780323237543e+49,1.4956224296005163e+55
entry,2024-12-28 11:19:00,94687.6,1.579533571027797e+50,1.4956224296005163e+55
alignment_break,2024-12-28 11:23:00,94649.63,1.579533571027797e+50,2.9906451103041133e+55
entry,2024-12-28 11:28:00,94719.97,3.1573543681486736e+50,2.9906451103041133e+55
alignment_break,2024-12-28 11:38:00,94682.7,3.1573543681486736e+50,5.980113474635218e+55
entry,2024-12-28 11:39:00,94690.03,6.315462646527008e+50,5.980113474635218e+55
alignment_break,2024-12-28 11:40:00,94691.1,6.315462646527008e+50,1.1960294524720753e+56
entry,2024-12-28 11:55:00,94844.43,1.2610434291946036e+51,1.1960294524720753e+56
alignment_break,2024-12-28 12:14:00,94761.71,1.2610434291946036e+51,2.3910157698195212e+56
entry,2024-12-28 14:21:00,95158.98,2.5126538449860657e+51,2.3910157698195212e+56
alignment_break,2024-12-28 14:30:00,94819.66,2.5126538449860657e+51,4.773505602612236e+56
entry,2024-12-28 17:23:00,95205.86,5.0138779300058166e+51,4.773505602612236e+56
alignment_break,2024-12-28 17:34:00,94995.66,5.0138779300058166e+51,9.536472033815599e+56
entry,2024-12-28 19:40:00,95081.5,1.0029787112966874e+52,9.536472033815599e+56
alignment_break,2024-12-28 19:45:00,95025.01,1.0029787112966874e+52,1.9067278240891082e+57
entry,2024-12-28 21:30:00,95053.89,2.005944021953345e+52,1.9067278240891082e+57
alignment_break,2024-12-28 21:32:00,95000.01,2.005944021953345e+52,3.812374845539188e+57
entry,2024-12-28 21:40:00,95143.03,4.0069933084317245e+52,3.812374845539188e+57
alignment_break,2024-12-28 21:59:00,95171.67,4.0069933084317245e+52,7.62589729396191e+57
entry,2024-12-28 22:00:00,95186.78,8.011508839737945e+52,7.62589729396191e+57
alignment_break,2024-12-28 22:06:00,95114.8,8.011508839737945e+52,1.524602790386098e+58
entry,2024-12-28 22:27:00,95292.6,1.5999172972361945e+53,1.524602790386098e+58
alignment_break,2024-12-28 22:35:00,95074.59,1.5999172972361945e+53,3.045717601072491e+58
entry,2024-12-28 22:55:00,95379.85,3.1932505671507043e+53,3.045717601072491e+58
alignment_break,2024-12-28 23:04:00,95322.65,3.1932505671507043e+53,6.089608662820572e+58
entry,2024-12-29 00:00:00,95261.17,6.392540279340021e+53,6.089608662820572e+58
alignment_break,2024-12-29 00:02:00,95263.21,6.392540279340021e+53,1.2179347733462844e+59
entry,2024-12-29 04:13:00,95206.61,1.2792544271309359e+54,1.2179347733462844e+59
alignment_break,2024-12-29 04:25:00,95161.68,1.2792544271309359e+54,2.435294777678459e+59
entry,2024-12-29 07:55:00,95268.58,2.5562412892880936e+54,2.435294777678459e+59
alignment_break,2024-12-29 08:05:00,95214.42,2.5562412892880936e+54,4.86920509507464e+59
entry,2024-12-30 01:38:00,94195.68,5.169244592824894e+54,4.86920509507464e+59
alignment_break,2024-12-30 01:45:00,93663.73,5.169244592824894e+54,9.710912393537748e+59
entry,2024-12-30 03:21:00,93964.42,1.0334669647870703e+55,9.710912393537748e+59
alignment_break,2024-12-30 03:22:00,93952.52,1.0334669647870703e+55,1.94205949613874e+60
entry,2024-12-30 07:05:00,93885.59,2.0685384158940047e+55,1.94205949613874e+60
alignment_break,2024-12-30 07:09:00,93851.09,2.0685384158940047e+55,3.883405346523996e+60
entry,2024-12-30 08:39:00,93934.61,4.134158162283312e+55,3.883405346523996e+60
alignment_break,2024-12-30 08:54:00,93876.33,4.134158162283312e+55,7.764401305671014e+60
entry,2024-12-30 08:58:00,93872.0,8.271264387326373e+55,7.764401305671014e+60
alignment_break,2024-12-30 08:59:00,93851.11,8.271264387326373e+55,1.5527074744211515e+61
entry,2024-12-30 09:42:00,94019.01,1.651482476172799e+56,1.5527074744211515e+61
alignment_break,2024-12-30 09:49:00,93866.01,1.651482476172799e+56,3.1028881806537587e+61
entry,2024-12-30 10:12:00,94049.67,3.2992015608919826e+56,3.1028881806537587e+61
alignment_break,2024-12-30 10:24:00,93909.79,3.2992015608919826e+56,6.201161438164142e+61
entry,2024-12-30 17:37:00,93152.1,6.657028062882255e+56,6.201161438164142e+61
half_take_profit,2024-12-30 17:47:00,94127.02,3.3285140314411277e+56,9.334192506241538e+61
alignment_break,2024-12-30 17:59:00,93832.83,3.3285140314411277e+56,1.2457431418889838e+62
entry,2024-12-30 18:09:00,94109.02,1.3237234240554028e+57,1.2457431418889838e+62
alignment_break,2024-12-30 18:10:00,94179.99,1.3237234240554028e+57,2.49242573029202e+62
entry,2024-12-30 18:15:00,94351.32,2.6416437314199948e+57,2.49242573029202e+62
alignment_break,2024-12-30 18:30:00,94315.7,2.6416437314199948e+57,4.983910507086908e+62
entry,2024-12-30 18:54:00,94606.01,5.268069657611507e+57,4.983910507086908e+62
alignment_break,2024-12-30 19:06:00,94467.9,5.268069657611507e+57,9.960545283169689e+62
entry,2024-12-30 20:22:00,94813.65,1.0505391663721088e+58,9.960545283169689e+62
alignment_break,2024-12-30 20:31:00,94577.44,1.0505391663721088e+58,1.98962757806905e+63
entry,2024-12-31 04:06:00,92710.04,2.1460756333068675e+58,1.98962757806905e+63
alignment_break,2024-12-31 04:18:00,92599.99,2.1460756333068675e+58,3.976893399903646e+63
entry,2024-12-31 04:40:00,92607.84,4.29433771471578e+58,3.976893399903646e+63
alignment_break,2024-12-31 04:44:00,92556.62,4.29433771471578e+58,7.951587240029815e+63
entry,2024-12-31 06:11:00,92880.07,8.561133987118888e+58,7.951587240029815e+63
alignment_break,2024-12-31 06:25:00,92806.47,8.561133987118888e+58,1.589687348544511e+64
entry,2024-12-31 07:12:00,92857.36,1.7119669873712873e+59,1.589687348544511e+64
alignment_break,2024-12-31 07:31:00,92841.54,1.7119669873712873e+59,3.1791038639116195e+64
entry,2024-12-31 07:57:00,92882.34,3.422721546325835e+59,3.1791038639116195e+64
half_take_profit,2024-12-31 08:25:00,93817.81,1.7113607731629174e+59,4.784665062492137e+64
alignment_break,2024-12-31 10:13:00,93689.21,1.7113607731629174e+59,6.388025451118366e+64
entry,2024-12-31 11:08:00,94241.27,6.778373690335843e+59,6.388025451118366e+64
alignment_break,2024-12-31 11:10:00,94157.48,6.778373690335843e+59,1.27703713029216e+65
entry,2024-12-31 11:53:00,94217.73,1.3554106326825748e+60,1.27703713029216e+65
alignment_break,2024-12-31 12:18:00,94476.0,1.3554106326825748e+60,2.5575748796253492e+65
entry,2024-12-31 12:23:00,94650.0,2.70213933399403e+60,2.5575748796253492e+65
alignment_break,2024-12-31 12:41:00,94764.63,2.70213933399403e+60,5.118247221569257e+65
entry,2024-12-31 13:12:00,94973.73,5.389118887474733e+60,5.118247221569257e+65
half_take_profit,2024-12-31 13:28:00,95996.02,2.6945594437373665e+60,7.704917044091268e+65
alignment_break,2024-12-31 13:41:00,95604.77,2.6945594437373665e+60,1.0281044402789658e+66
entry,2024-12-31 13:48:00,95897.52,1.0720865777122971e+61,1.0281044402789658e+66
alignment_break,2024-12-31 13:56:00,95622.67,1.0720865777122971e+61,2.0532622505990893e+66
entry,2024-12-31 13:58:00,95576.0,2.1483031834342192e+61,2.0532622505990893e+66
alignment_break,2024-12-31 13:59:00,95587.12,2.1483031834342192e+61,4.106763392512176e+66
entry,2024-12-31 14:22:00,95709.82,4.290848517437579e+61,4.106763392512176e+66
alignment_break,2024-12-31 14:24:00,95812.01,4.290848517437579e+61,8.21791160312432e+66
entry,2024-12-31 14:28:00,95806.83,8.577584294485393e+61,8.21791160312432e+66
alignment_break,2024-12-31 14:37:00,95546.49,8.577584294485393e+61,1.6413492323296377e+67
entry,2025-01-01 00:53:00,94199.99,1.7424091364867848e+62,1.6413492323296377e+67
alignment_break,2025-01-01 01:06:00,93935.46,1.7424091364867848e+62,3.278089269770527e+67
entry,2025-01-01 11:52:00,93517.84,3.5053090081748328e+62,3.278089269770527e+67
alignment_break,2025-01-01 11:54:00,93486.21,3.5053090081748328e+62,6.555069810301769e+67
entry,2025-01-01 12:24:00,93782.31,6.989665545988118e+62,6.555069810301769e+67
alignment_break,2025-01-01 12:41:00,93871.48,6.989665545988118e+62,1.3116372305370896e+68
entry,2025-01-01 12:42:00,93863.02,1.3973950875830434e+63,1.3116372305370896e+68
alignment_break,2025-01-01 12:44:00,93782.5,1.3973950875830434e+63,2.6221492785496575e+68
entry,2025-01-01 13:09:00,93680.36,2.799038430840421e+63,2.6221492785496575e+68
alignment_break,2025-01-01 13:11:00,93665.75,2.799038430840421e+63,5.243889617584569e+68
entry,2025-01-01 14:01:00,94182.52,5.5677949768009696e+63,5.243889617584569e+68
alignment_break,2025-01-01 14:17:00,94284.37,5.5677949768009696e+63,1.049345003435301e+69
entry,2025-01-01 15:05:00,94171.5,1.1142914824923687e+64,1.049345003435301e+69
alignment_break,2025-01-01 15:08:00,94088.01,1.1142914824923687e+64,2.097759684911869e+69
entry,2025-01-01 15:43:00,94237.75,2.226029043469171e+64,2.097759684911869e+69
alignment_break,2025-01-01 16:12:00,94305.73,2.226029043469171e+64,4.1970326243674876e+69
entry,2025-01-01 18:59:00,94340.06,4.448833957035312e+64,4.1970326243674876e+69
alignment_break,2025-01-01 19:10:00,94280.05,4.448833957035312e+64,8.391395503477359e+69
entry,2025-01-01 19:12:00,94390.83,8.8900537303013e+64,8.391395503477359e+69
alignment_break,2025-01-01 19:16:00,94198.61,8.8900537303013e+64,1.6765702545674333e+70
entry,2025-01-01 19:48:00,94751.09,1.7694469314996094e+65,1.6765702545674333e+70
alignment_break,2025-01-01 20:02:00,94714.53,1.7694469314996094e+65,3.35249359933671e+70
entry,2025-01-01 20:03:00,94725.46,3.5391684551721466e+65,3.35249359933671e+70
alignment_break,2025-01-01 20:15:00,94724.03,3.5391684551721466e+65,6.70493658856451e+70
entry,2025-01-01 20:16:00,94821.26,7.071132136995976e+65,6.70493658856451e+70
alignment_break,2025-01-01 20:19:00,94624.38,7.071132136995976e+65,1.3395951532177703e+71
entry,2025-01-01 20:41:00,94738.43,1.4139934060737237e+66,1.3395951532177703e+71
alignment_break,2025-01-01 20:42:00,94725.67,1.4139934060737237e+66,2.679009880876926e+71
entry,2025-01-01 20:45:00,94741.65,2.8277002573598053e+66,2.679009880876926e+71
alignment_break,2025-01-01 20:46:00,94794.74,2.8277002573598053e+66,5.359520987820485e+71
entry,2025-01-01 20:48:00,94777.51,5.654844686065803e+66,5.359520987820485e+71
alignment_break,2025-01-01 21:09:00,94750.01,5.654844686065803e+66,1.0717486893352302e+72
entry,2025-01-01 21:24:00,95065.69,1.1273769635872103e+67,1.0717486893352302e+72
alignment_break,2025-01-01 21:33:00,94830.14,1.1273769635872103e+67,2.140841842232731e+72
entry,2025-01-01 21:57:00,94904.57,2.2557837227782928e+67,2.140841842232731e+72
alignment_break,2025-01-01 21:58:00,94874.51,2.2557837227782928e+67,4.281005595878395e+72
entry,2025-01-01 22:03:00,94893.94,4.511358255204068e+67,4.281005595878395e+72
alignment_break,2025-01-01 22:06:00,94795.38,4.511358255204068e+67,8.55756479706046e+72
entry,2025-01-02 01:05:00,95384.0,8.971698394972386e+67,8.55756479706046e+72
alignment_break,2025-01-02 01:18:00,95260.58,8.971698394972386e+67,1.7104056723961847e+73
entry,2025-01-02 02:50:00,95118.86,1.7981772199500547e+68,1.7104056723961847e+73
alignment_break,2025-01-02 03:06:00,95042.35,1.7981772199500547e+68,3.419435559401386e+73
entry,2025-01-02 04:32:00,95366.71,3.5855651929288384e+68,3.419435559401386e+73
alignment_break,2025-01-02 04:56:00,95723.35,3.5855651929288384e+68,6.851658678506834e+73
entry,2025-01-02 05:44:00,95772.72,7.154081745309973e+68,6.851658678506834e+73
alignment_break,2025-01-02 05:50:00,95659.8,7.154081745309973e+68,1.3695238967906862e+74
entry,2025-01-02 07:21:00,95757.5,1.430200137629623e+69,1.3695238967906862e+74
alignment_break,2025-01-02 07:48:00,95791.06,1.430200137629623e+69,2.739527768747561e+74
entry,2025-01-02 08:09:00,95890.86,2.8569227231329044e+69,2.739527768747561e+74
alignment_break,2025-01-02 08:20:00,95800.01,2.8569227231329044e+69,5.476460023201156e+74
entry,2025-01-02 08:54:00,96150.0,5.695746253979361e+69,5.476460023201156e+74
alignment_break,2025-01-02 09:44:00,96350.0,5.695746253979361e+69,1.0964311538910271e+75
entry,2025-01-02 09:54:00,96532.7,1.1358132051533078e+70,1.0964311538910271e+75
alignment_break,2025-01-02 10:11:00,96680.0,1.1358132051533078e+70,2.194535360633245e+75
entry,2025-01-02 10:20:00,96700.0,2.2694264329195918e+70,2.194535360633245e+75
alignment_break,2025-01-02 10:23:00,96729.87,2.2694264329195918e+70,4.3897485989420036e+75
entry,2025-01-02 10:28:00,96701.82,4.5394684391069407e+70,4.3897485989420036e+75
alignment_break,2025-01-02 10:34:00,96742.02,4.5394684391069407e+70,8.781322064196528e+75
entry,2025-01-02 11:12:00,96788.99,9.072645622396233e+70,8.781322064196528e+75
alignment_break,2025-01-02 11:18:00,96702.0,9.072645622396233e+70,1.7554751833966133e+76
entry,2025-01-02 12:00:00,96745.25,1.8145337196364816e+71,1.7554751833966133e+76
alignment_break,2025-01-02 12:10:00,96714.99,1.8145337196364816e+71,3.510401288889664e+76
entry,2025-01-02 13:01:00,96871.65,3.623765352287965e+71,3.510401288889664e+76
alignment_break,2025-01-02 13:06:00,96802.24,3.623765352287965e+71,7.018287322248306e+76
entry,2025-01-02 13:11:00,96839.43,7.247344725437052e+71,7.018287322248306e+76
alignment_break,2025-01-02 13:15:00,96800.88,7.247344725437052e+71,1.4033780793104957e+77
entry,2025-01-02 16:37:00,97529.42,1.4389279453425395e+72,1.4033780793104957e+77
alignment_break,2025-01-02 16:47:00,97419.99,1.4389279453425395e+72,2.805181539770403e+77
entry,2025-01-02 16:49:00,97614.93,2.873721816704067e+72,2.805181539770403e+77
alignment_break,2025-01-02 16:52:00,97375.97,2.873721816704067e+72,5.603496033887611e+77
entry,2025-01-02 19:26:00,97710.94,5.734768321630731e+72,5.603496033887611e+77
alignment_break,2025-01-02 19:32:00,97370.3,5.734768321630731e+72,1.1187457152964418e+78
entry,2025-01-02 20:11:00,97659.99,1.1455517405812163e+73,1.1187457152964418e+78
alignment_break,2025-01-02 20:30:00,97520.39,1.1455517405812163e+73,2.235892240363032e+78
entry,2025-01-03 11:24:00,96793.37,2.309964246893183e+73,2.235892240363032e+78
alignment_break,2025-01-03 11:38:00,96748.2,2.309964246893183e+73,4.470741069875742e+78
entry,2025-01-03 11:59:00,96757.58,4.62055899897015e+73,4.470741069875742e+78
alignment_break,2025-01-03 12:19:00,96810.87,4.62055899897015e+73,8.943944435642036e+78
entry,2025-01-03 12:37:00,96814.76,9.238203385147096e+73,8.943944435642036e+78
alignment_break,2025-01-03 12:38:00,96788.58,9.238203385147096e+73,1.7885470309637843e+79
entry,2025-01-03 14:46:00,97048.01,1.8429507528941442e+74,1.7885470309637843e+79
alignment_break,2025-01-03 14:50:00,97027.18,1.8429507528941442e+74,3.576710175285741e+79
entry,2025-01-03 15:11:00,97154.49,3.6814666777477196e+74,3.576710175285741e+79
alignment_break,2025-01-03 15:18:00,97042.13,3.6814666777477196e+74,7.149283854612364e+79
entry,2025-01-03 15:28:00,97234.53,7.352618308138441e+74,7.149283854612364e+79
alignment_break,2025-01-03 15:30:00,97212.51,7.352618308138441e+74,1.4296948662673276e+80
entry,2025-01-03 15:38:00,97436.17,1.467314310760909e+75,1.4296948662673276e+80
alignment_break,2025-01-03 15:52:00,97452.0,1.467314310760909e+75,2.8596220083900484e+80
entry,2025-01-03 15:58:00,97552.0,2.9313822457664102e+75,2.8596220083900484e+80
alignment_break,2025-01-03 16:10:00,97457.71,2.9313822457664102e+75,5.716480016460565e+80
entry,2025-01-03 16:17:00,97675.67,5.8525117016966096e+75,5.716480016460565e+80
alignment_break,2025-01-03 16:41:00,98126.44,5.8525117016966096e+75,1.1459341399918866e+81
entry,2025-01-03 17:31:00,98183.58,1.1671341990095356e+76,1.1459341399918866e+81
alignment_break,2025-01-03 17:41:00,98219.99,1.1671341990095356e+76,2.2922932335456328e+81
entry,2025-01-03 18:23:00,98356.46,2.330597536293633e+76,2.2922932335456328e+81
alignment_break,2025-01-03 18:36:00,98421.05,2.330597536293633e+76,4.586091800039957e+81
entry,2025-01-03 18:38:00,98438.7,4.658830114619512e+76,4.586091800039957e+81
alignment_break,2025-01-03 18:55:00,98392.37,4.658830114619512e+76,9.17002516408781e+81
entry,2025-01-03 19:02:00,98543.71,9.305540824561822e+76,9.17002516408781e+81
alignment_break,2025-01-03 19:27:00,98740.13,9.305540824561822e+76,1.8358328271463226e+82
entry,2025-01-04 02:59:00,98304.51,1.8674960356817025e+77,1.8358328271463226e+82
alignment_break,2025-01-04 03:05:00,98232.01,1.8674960356817025e+77,3.670311719666776e+82
entry,2025-01-04 03:56:00,98230.26,3.7364369387465496e+77,3.670311719666776e+82
alignment_break,2025-01-04 04:00:00,98044.05,3.7364369387465496e+77,7.333665820109913e+82
entry,2025-01-04 07:18:00,98252.24,7.464120736697618e+77,7.333665820109913e+82
alignment_break,2025-01-04 07:24:00,98156.0,7.464120736697618e+77,1.4660148170422828e+83
entry,2025-01-04 07:45:00,98322.22,1.491031037584671e+78,1.4660148170422828e+83
alignment_break,2025-01-04 07:56:00,98245.5,1.491031037584671e+78,2.9308857150725307e+83
entry,2025-01-04 08:04:00,98277.28,2.982261734423796e+78,2.9308857150725307e+83
